,STOR_COORD_Y,KCP_SITE_KEY,DLV_EXPT_TIME,ADDR_2,PARKING_YN,STOR_CD,KAKAO_PAY_CID,DLV_FNSH_TIME,SELLER_KEY,KORD_FNSH_TIME,STOR_STATUS,KORD_YN,KMON_FNSH_TIME,KMON_YN,ORD_MIN_PRC,KCP_SITE_CD,OPER_24_YN,OPER_YN,KING_ORDER_STATE_OF_WEEK_DAY,TEL_NO,DLV_START_TIME,NPAY_CHAIN_ID,KORD_START_TIME,STOR_NM,DIRVE_TH,STOR_COORD_X,ADDR_1,PRODUCT_ID,KMON_START_TIME,DISTANCE,DLVYN,STORE_TIME,CP_ID,HAS_NIGHT_STORE,KING_ORDER_START_DT,KING_ORDER_FNSH_DT,DELIVERY_START_DT,DELIVERY_FNSH_DT
253,37.652336805,2KhDnFbYPSNgRnMsKoXX3v1__,40~50, ,0,00000154,C294750082,0000,BKR00000154,2400,1,0,0000,0,0,A7QJF,0,1,,033-435-0787,0000,bnJjNEE3eWhESlZ,0000,오션월드점,0,127.6873328729,강원도 홍천군 서면 한치골길 262,BKR00000154_EASYP,0000,0.0,0,,BKR00000154,N,,,,
254,36.4252862,4iyY45tCoCJ1PLvNLZD8.kY__,65~75, ,0,00010006,,2130,BKR00010006,2145,1,1,0000,0,15000,A7GNS,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""}]",042-934-0113,1030,YUxWY1lWUnlrcWp,1000,대전관평점,0,127.3897464,대전광역시 유성구 테크노4로 105,BKR00010006_EASYP,0000,0.0,1,연중무휴(10:00~22:00),BKR00010006,N,,,,
255,37.5115631,0ur9Olwu4HX.sq-YLZm7FqS__,50~60, ,0,00000433,CT00292545,2300,BKR00000433,2245,1,1,,0,12000,A8OVT,0,Y,,070-7462-6856,1000,SzFRaGpGZ1NGcDl,1000,종합운동장사거리점,0,127.0792026,서울특별시 송파구 올림픽로 76,BKR00000433_EASYP,,0.0,1,"평일(10:00~23:00), 주말(09:00~23:00)",BKR00000433,N,,,,
256,36.3498712,4pbiD1hjGLFdT.Lb6k3D8iO__,55~65, ,0,00010028,,2359,BKR00010028,2345,1,1,,0,10000,Y8416,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""}]",042-489-0331,1000,dW94SmlsdjR3SjB,1000,대전시청점,0,127.3898448,대전광역시 서구 문예로 35,BKR00010028_EASYP,,0.0,1,"연중무휴(월~금 10:00~24:00 / 토,일 09:00~24:00)",BKR00010028,N,,,,
257,37.5939907,0RXl-MK76p9PxMPwI0KivKu__,60~70, ,0,00000435,CT95259845,2300,BKR00000435,2245,1,1,,0,12000,A8OVV,0,Y,,070-7462-6858,1000,Wk1UbmJIWExCcVU,0900,인천완정역점,0,126.6736942,인천광역시 서구 원당대로 651,BKR00000435_EASYP,,0.0,1,연중무휴 (09:00~23:00),BKR00000435,N,,,,
258,37.0041881,2kP7ElLMSljvV7BFwC.QIJ4__,55~65, ,0,00000434,CT00292547,2300,BKR00000434,2245,1,1,,0,12000,A8OVU,0,Y,,070-7462-6857,1000,MGYwWHc1LzNuU2h,0900,안성공도DT점,1,127.1799642,경기도 안성시 공도읍 서동대로 4294,BKR00000434_EASYP,,0.0,1,"일~목(09:00~23:00), 금, 토(09:00~24:00)",BKR00000434,N,,,,
259,36.6431732,17IcNji1Q4IxXCz.YqD8n1d__,55~65, ,0,00000439,CT83367338,2300,BKR00000439,2245,1,1,,0,12000,A8RQX,0,Y,,070-7462-6866,1000,bkRlS2czTjhsSms,1000,청주예술의전당오일뱅크점,1,127.4683734,충청북도 청주시 흥덕구 직지대로 677,BKR00000439_EASYP,,0.0,1,연중무휴 (10:00~23:00),BKR00000439,N,,,,
260,37.5260820776,0uqI6exDcRomdt9-Y2ORoGS__,40~50, ,0,00000177,C302100092,0000,BKR00000177,2145,1,1,0000,0,0,B1979,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":"""",""kingOrderOpenYn"":""N"",""kingOrderOpenTime"":""""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""}]",02-2654-0332,0000,RUppZUtJY1Z5NEp,1000,목동이마트점,0,126.8703542151,서울특별시 양천구 오목로 299,BKR00000177_EASYP,0000,0.0,0,"영업시간 (10:00~22:00), 매월 둘째주/넷째주 일요일 휴점",BKR00000177,N,,,,
261,37.5271967934,3afx5gPC9JHZ3KyLVVXTDy6__,40~50, ,0,00000134,C289760076,0000,BKR00000134,2400,1,0,0000,0,0,B1938,0,1,,070-7462-8564,0000,TjZvb09CQ1JNVlN,0000,목동현대점,0,126.8746919755,서울특별시 양천구 목동동로 257,BKR00000134_EASYP,0000,0.0,0,연중무휴 (10:00~22:00),BKR00000134,N,,,,
262,35.870853759,16NFJK4Imf6vbXtN2RpZl4d__,45~55, ,0,00000195,C309150102,2130,BKR00000195,2145,1,1,0000,0,12000,B2020,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""}]",053-965-0334,1000,R2hWQ2N5Z1gvb1B,1000,반야월이마트,0,128.7274335489,대구광역시 동구 안심로 389-2,BKR00000195_EASYP,0000,0.0,1,"영업시간 (10:00~22:00), 매월 둘째주/넷째주 일요일 휴점",BKR00000195,N,,,,
263,35.8411303719,0RiySnFyVQbRVlR0FmUIb9x__,40~50, ,0,00000293,C320110118,0000,BKR00000293,,1,0,0000,0,0,A7QK6,0,1,,070-7462-9972,0000,czNEVU12bGNGdmZ,,삼성라이온즈파크점,0,128.6812359601,대구광역시 수성구 야구전설로 1,BKR00000293_EASYP,0000,0.0,0,경기일(11:00~경기종료),BKR00000293,N,,,,
264,37.3816297376,4SksEBYeHfxp101nUk93buY__,40~50, ,0,00000295,C320770119,0000,BKR00000295,2400,1,0,0000,0,0,A7QK8,0,1,,070-7462-9975,0000,bmhRTjlLd29QSDF,0000,송도현대아울렛점,0,126.6579189638,인천광역시 연수구 송도국제대로 123,BKR00000295_EASYP,0000,0.0,0,연중무휴 (10:30~21:00),BKR00000295,N,,,,
265,37.3845216,1peiKSoY31W3-GzlFN4hfif__,45~55, ,0,00000180,C303460094,2300,BKR00000180,2245,1,1,0000,0,12000,B2007,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""22:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00""}]",031-704-8199,1000,MmZDNmVrd29VaUx,0900,분당서현점,0,127.1221786,경기도 성남시 분당구 분당로53번길 19,BKR00000180_EASYP,0000,0.0,1,연중무휴 (09:00~23:00) ,BKR00000180,N,,,,
266,37.3738939733,3b-2QxlwGYg1YNxa7Z6KLyF__,50~60, ,0,00000192,C438910097,2200,BKR00000192,2145,1,1,0000,0,12000,Y5175,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""22:00""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""22:00""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""22:00""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""22:00""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""22:00""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""22:00""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""22:00""}]",031-714-5858,1000,RHUrKzd2ZkFubEF,0900,분당수내점,0,127.1191501517,경기도 성남시 분당구 내정로 167,BKR00000192_EASYP,0000,0.0,1,연중무휴 (09:00~22:00) ,BKR00000192,N,,,,
267,36.6423376924,0NiF7DLgbmioHO4QuoafM8T__,85~95, ,0,00010014,,2130,BKR00010014,2145,1,1,0000,0,13000,G6186,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""}]",043-234-8884,1000,aktpRk1HVXMrR1J,1000,청주복대점,0,127.4276154036,충청북도 청주시 흥덕구 대농로 47,BKR00010014_EASYP,0000,0.0,1,연중무휴(10:00~22:00),BKR00010014,N,,,,
268,35.8694585,2eBNzihDWoYKLlZX2QqnoYf__,55~65, ,0,00000440,CT02115619,2300,BKR00000440,2245,1,1,,0,12000,A8RQW,0,Y,,070-7462-6867,1000,MytsMkxtK0tvSS9,1000,대구서재FS점,0,128.4965960,대구광역시 달성군 다사읍 서재로 66,BKR00000440_EASYP,,0.0,1,연중무휴 (10:00~23:00),BKR00000440,N,,,,
269,37.2826287942,4bvy-UsYQdsRslEgJjT7U0Y__,40~50, ,0,00000190,C307820100,2130,BKR00000190,2145,1,1,0000,0,12000,B2015,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""}]",031-296-0332,1000,MUcwWFN3REpDRk9,1000,서수원이마트,0,126.9701447216,경기도 수원시 권선구 수인로 291,BKR00000190_EASYP,0000,0.0,1,"영업시간 (10:00~22:00), 매월 둘째주/넷째주 일요일 단축 운영(11:00~21:00)",BKR00000190,N,,,,
270,35.2275151,0x-oxqzPjgfYG2aQgXNDQEu__,50~60, ,0,00000459,CT21352336,2359,BKR00000459,2345,1,1,,0,12000,A8Z0S,0,Y,,070-7438-6506,1000,YXlBVzlGR3lGaW5,0900,동김해DT점,1,128.9000746,경상남도 김해시 김해대로 2499,BKR00000459_EASYP,,0.0,1,연중무휴 (09:00~24:00),BKR00000459,N,,,,
271,37.5288766777,2Z93zmGeXZfdG7HjuiGjzR4__,55~65, ,0,00000241,C457130127,2200,BKR00000241,2145,1,1,,0,12000,A7CCF,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""21:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""08:00""}]",02-780-0993,1000,eHFxM1piYmxMdXl,0800,서여의도점,0,126.9210104044,서울특별시 영등포구 국회대로70길 23,BKR00000241_EASYP,,0.0,1,연중무휴 (08:00~22:00) ,BKR00000241,N,,,,
272,37.5548376897,0PjJwj4mA5M0MBZdqFSBstu__,40~50, ,0,00000110,C287410073,0000,BKR00000110,2145,1,1,,0,0,B1933,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""23:15"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""05:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""23:15"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""05:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""23:15"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""05:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""23:15"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""05:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""23:15"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""05:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""23:15"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""05:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""23:15"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""05:00""}]",02-392-2895,0000,WEQ4TjRxWGFUelV,0700,서울역점,0,126.9717340524,서울특별시 용산구 한강대로 405,BKR00000110_EASYP,,0.0,0,연중무휴 (07:00~22:00),BKR00000110,N,,,,
273,37.4442859124,4loz8eBb.STJsSUFWblFrbK__,40~50, ,0,00000196,C309850103,0000,BKR00000196,2045,1,1,0000,0,0,B2021,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""21:30"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""21:30"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""21:30"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""21:30"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""21:30"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""21:30"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""21:30"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""}]",031-758-0332,0000,TEh4MjMyVXUzd2t,1100,성남이마트점,0,127.1414107907,경기도 성남시 수정구 수정로 201,BKR00000196_EASYP,0000,0.0,0,"평일 (11:00~21:00), 주말 (10:00~22:00), 매월 둘째주/넷째주 일요일 휴점",BKR00000196,N,,,,
274,37.3951272,4DJWcmmlMaChJTpE3qZ3N4K__,40~50,"B동 1층 118호, 119호, 120호, 134호",0,00010018,,2200,,2145,1,1,0000,0,15000,A8QHA,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""}]",032-832-8531,1000,,1000,인천송도센트럴파크점,0,126.6404080,인천광역시 연수구 센트럴로 194,,0000,0.0,1,연중무휴(10:00~23:00),,N,,,,
275,37.5134178844,0POQx7Nu5ftR37fgyZMM2BT__,85~95, ,0,00000209,C443050104,2300,BKR00000209,2245,1,1,0000,0,12000,A7GSO,0,Y,"[{""dayOfWeek"":""1"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""2"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""3"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""4"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""5"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""6"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""},{""dayOfWeek"":""7"",""kingOrderCloseTime"":""23:45"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00""}]",02-419-0332,1000,UXJUYVQ0a3RvWWV,1000,송파구청점,0,127.1078389279,서울특별시 송파구 오금로 99,BKR00000209_EASYP,0000,0.0,1,연중무휴 (10:00~23:00),BKR00000209,N,,,,
276,33.4849641221,2HXoqF2RL1LsWrboO690DXT__,40~50, ,0,00000172,C300710090,2230,BKR00000172,2245,1,1,0000,0,12000,B1976,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""22:45""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""22:45""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""22:45""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""22:45""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""22:45""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""22:45""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""10:00"",""kingOrderCloseTime"":""22:45""}]",064-713-0243,1000,cU54d0l6NDUyL0l,1000,제주이마트점,0,126.4804340059,제주특별자치도 제주시 1100로 3348,BKR00000172_EASYP,0000,0.0,1,"영업시간 (09:00~23:00), 매월 둘째주 금요일, 넷째주 토요일 휴무",BKR00000172,N,,,,
277,37.2794477574,19.R4kYj7w0h6CmzZ2orIvd__,55~65, ,0,00000130,C288960075,0000,BKR00000130,2045,1,1,,0,0,B1937,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""20:45""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""12:00"",""kingOrderCloseTime"":""20:45""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""20:45""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""20:45""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""20:45""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""20:45""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":""Y"",""kingOrderOpenTime"":""09:00"",""kingOrderCloseTime"":""20:45""}]",031-215-2256,0000,aHdPWnNNc2U1aGl,0800,아주대병원점,0,127.0475210711,경기도 수원시 영통구 월드컵로 164,BKR00000130_EASYP,,0.0,0,"평일(08:00~21:00), 주말/공휴일(11:00~19:00)",BKR00000130,N,,,,
278,37.2580614781,01Ye..OqtDgZz48f7eKcHnx__,75~85, ,0,00010025,,2145,,2145,1,1,0000,0,15000,A8LKZ,0,Y,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""}]",031-211-1882,1100,,1100,수원매탄점,0,127.045383858,경기도 수원시 영통구 효원로 400,,0000,0.0,1,연중무휴(10:00~22:00),,N,,,,
279,34.7469122687,1ZfPJkcEcFz5gV-mJMgY1nN__,85~95, ,0,00010037,,2100,,2145,1,1,0000,0,15000,ABW3O,0,1,"[{""dayOfWeek"":""1"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""2"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""3"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""4"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""5"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""6"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""},{""dayOfWeek"":""7"",""kingOrderOpenYn"":"""",""kingOrderOpenTime"":"""",""kingOrderCloseTime"":""""}]",061-685-0282,1000,,1000,여수웅천점,0,127.6709425199,전라남도 여수시 예울마루로 37-15,,0000,0.0,1,연중무휴(10:00~22:00),,N,,,,
